ticker,status,bars
DNNG,ok,4,2026-02-14T05:57:52.640043
DNOV,ok,1256,2026-02-14T05:58:05.414314
DOCT,ok,1256,2026-02-14T05:58:18.185721
DOG,ok,1256,2026-02-14T05:58:31.098825
DOGD,ok,129,2026-02-14T05:58:43.822875
DOGG,ok,703,2026-02-14T05:58:56.577673
DOJE,ok,103,2026-02-14T05:59:09.304977
DOL,ok,1256,2026-02-14T05:59:22.297672
DPST,ok,1256,2026-02-14T05:59:35.455588
DRAI,ok,402,2026-02-14T05:59:48.187898
DRAY,ok,149,2026-02-14T06:00:00.917149
DRES,ok,94,2026-02-14T06:00:13.675601
DRGN,ok,149,2026-02-14T06:00:26.399194
DRIP,ok,1256,2026-02-14T06:00:39.533694
DRKY,ok,89,2026-02-14T06:00:52.238650
DRLL,ok,883,2026-02-14T06:01:05.356061
DRN,ok,1256,2026-02-14T06:01:18.322347
DRNZ,ok,74,2026-02-14T06:01:31.028345
DRSK,ok,1256,2026-02-14T06:01:43.885904
DRUP,ok,1256,2026-02-14T06:01:57.006053
DRV,ok,1256,2026-02-14T06:02:10.023828
DSCO,ok,10,2026-02-14T06:03:22.925943
DSEP,ok,1256,2026-02-14T06:03:35.698965
DSMC,ok,842,2026-02-14T06:03:48.461570
DSPY,ok,220,2026-02-14T06:04:01.205918
DSTL,ok,1256,2026-02-14T06:04:14.129424
DSTX,ok,1256,2026-02-14T06:04:26.955935
DTAN,ok,359,2026-02-14T06:04:39.702620
DTCR,ok,1256,2026-02-14T06:04:52.787940
DTEC,ok,1256,2026-02-14T06:05:05.805052
DTRE,ok,1255,2026-02-14T06:05:19.004138
DUBS,ok,670,2026-02-14T06:05:31.757966
DUG,ok,1256,2026-02-14T06:05:45.256352
DUKH,ok,401,2026-02-14T06:05:58.010605
DUKQ,ok,401,2026-02-14T06:06:10.737801
DUKX,ok,401,2026-02-14T06:06:23.471587
DUKZ,ok,401,2026-02-14T06:06:36.241101
DULL,ok,748,2026-02-14T06:06:48.970339
DUNK,ok,105,2026-02-14T06:07:01.681541
DUOG,ok,44,2026-02-14T06:07:14.405996
DURA,ok,1256,2026-02-14T06:07:27.234060
DUSA,ok,1256,2026-02-14T06:07:40.237902
DUSB,ok,598,2026-02-14T06:07:52.998503
DUSL,ok,1256,2026-02-14T06:08:05.963050
DUST,ok,1256,2026-02-14T06:08:19.103767
DVAL,ok,825,2026-02-14T06:08:31.873391
DVDN,ok,572,2026-02-14T06:08:44.585951
DVGR,ok,48,2026-02-14T06:08:57.277702
DVIN,ok,143,2026-02-14T06:09:09.981016
DVLU,ok,1256,2026-02-14T06:09:22.948831
DVND,ok,886,2026-02-14T06:09:35.726293
DVOL,ok,1256,2026-02-14T06:09:48.521089
DVQQ,ok,290,2026-02-14T06:10:01.266061
DVRE,ok,143,2026-02-14T06:10:14.022026
DVSP,ok,290,2026-02-14T06:10:26.741517
DVUT,ok,143,2026-02-14T06:10:39.458355
DVXB,ok,143,2026-02-14T06:10:52.175849
DVXC,ok,143,2026-02-14T06:11:04.886188
DVXE,ok,143,2026-02-14T06:11:17.599088
DVXF,ok,143,2026-02-14T06:11:30.327513
DVXK,ok,143,2026-02-14T06:11:43.050464
DVXP,ok,143,2026-02-14T06:11:55.778179
DVXV,ok,143,2026-02-14T06:12:08.534484
DVXY,ok,143,2026-02-14T06:12:21.243924
DVYA,ok,1256,2026-02-14T06:12:34.102879
DWAS,ok,1256,2026-02-14T06:12:47.074485
DWAW,ok,1256,2026-02-14T06:13:59.841387
DWLD,ok,1256,2026-02-14T06:14:13.039639
DWM,ok,1256,2026-02-14T06:14:26.044185
DWMF,ok,1256,2026-02-14T06:14:38.845733
DWSH,ok,1256,2026-02-14T06:14:51.621763
DWUS,ok,1256,2026-02-14T06:15:04.378594
DXD,ok,1256,2026-02-14T06:15:17.509066
DXIV,ok,357,2026-02-14T06:15:30.250605
DXUV,ok,357,2026-02-14T06:15:42.993298
DYFI,ok,526,2026-02-14T06:15:55.737475
DYLD,ok,1163,2026-02-14T06:16:08.594975
DYLG,ok,642,2026-02-14T06:16:21.349912
DYNB,ok,99,2026-02-14T06:16:34.118583
DYNF,ok,1256,2026-02-14T06:16:47.075612
DYTA,ok,682,2026-02-14T06:16:59.839869
EAFG,ok,477,2026-02-14T06:17:12.565739
EAGL,ok,475,2026-02-14T06:17:25.319001
EALT,ok,595,2026-02-14T06:17:38.068679
EAOA,ok,1256,2026-02-14T06:17:50.855226
EAOK,ok,1256,2026-02-14T06:18:03.767664
EAOM,ok,1256,2026-02-14T06:18:16.565075
EAOR,ok,1256,2026-02-14T06:18:29.370237
EAPR,ok,1224,2026-02-14T06:18:42.166463
EASG,ok,1256,2026-02-14T06:18:54.959373
EASY,ok,95,2026-02-14T06:19:07.661170
EATZ,ok,1211,2026-02-14T06:19:20.445706
EBI,ok,243,2026-02-14T06:19:33.178820
EBIT,ok,402,2026-02-14T06:19:45.932865
EBIZ,ok,1256,2026-02-14T06:19:58.748115
EBUF,ok,408,2026-02-14T06:20:11.487398
ECML,ok,688,2026-02-14T06:20:24.225830
ECON,ok,1256,2026-02-14T06:20:36.999553
ECOW,ok,1256,2026-02-14T06:20:49.836735
EDGE,ok,268,2026-02-14T06:21:02.541629
EDGF,ok,342,2026-02-14T06:21:15.272560
EDGH,ok,342,2026-02-14T06:21:28.029549
EDGI,ok,342,2026-02-14T06:21:40.779368
EDGU,ok,342,2026-02-14T06:21:53.523427
EDIV,ok,1256,2026-02-14T06:22:06.426841
EDOG,ok,1256,2026-02-14T06:22:19.295710
EDOW,ok,1256,2026-02-14T06:22:32.145645
EDZ,ok,1256,2026-02-14T06:22:45.186674
EEE,ok,11,2026-02-14T06:22:57.922789
EELV,ok,1256,2026-02-14T06:23:10.777897
EEMA,ok,1256,2026-02-14T06:23:23.716922
EEMO,ok,1256,2026-02-14T06:24:36.560153
EEMX,ok,1256,2026-02-14T06:24:49.383547
EES,ok,1256,2026-02-14T06:25:02.481456
EET,ok,1256,2026-02-14T06:25:15.405032
EETH,ok,595,2026-02-14T06:25:28.176865
EEV,ok,1256,2026-02-14T06:25:41.246655
EFAD,ok,1256,2026-02-14T06:25:54.107269
EFAS,ok,1256,2026-02-14T06:26:07.057119
EFAX,ok,1256,2026-02-14T06:26:20.010209
EFFE,ok,288,2026-02-14T06:26:32.713273
EFFI,ok,293,2026-02-14T06:26:45.467047
EFG,ok,1256,2026-02-14T06:26:58.378038
EFIV,ok,1256,2026-02-14T06:27:11.355681
EFNL,ok,1256,2026-02-14T06:27:24.200564
EFO,ok,1256,2026-02-14T06:27:37.049434
EFRA,ok,822,2026-02-14T06:27:49.823303
EFU,ok,1256,2026-02-14T06:28:02.952047
EFV,ok,1256,2026-02-14T06:28:15.889653
EFZ,ok,1256,2026-02-14T06:28:28.706977
EGGQ,ok,282,2026-02-14T06:28:41.443418
EGGS,ok,283,2026-02-14T06:28:54.169170
EGGY,ok,283,2026-02-14T06:29:06.893303
EGLE,ok,209,2026-02-14T06:29:19.786839
EGUS,ok,761,2026-02-14T06:29:32.510290
EHLS,ok,470,2026-02-14T06:29:45.244536
EHY,ok,88,2026-02-14T06:29:57.965122
EINC,ok,1256,2026-02-14T06:30:10.949814
EIPI,ok,446,2026-02-14T06:30:24.097054
EIPX,ok,822,2026-02-14T06:30:36.852441
EIRL,ok,1256,2026-02-14T06:30:49.767401
EIS,ok,1256,2026-02-14T06:31:02.692600
EJAN,ok,1256,2026-02-14T06:31:15.478445
EJUL,ok,1256,2026-02-14T06:31:28.260761
EKG,ok,978,2026-02-14T06:31:41.000268
ELCV,ok,344,2026-02-14T06:31:53.741690
ELFY,ok,213,2026-02-14T06:32:06.486731
ELIL,ok,223,2026-02-14T06:32:19.229588
ELIS,ok,224,2026-02-14T06:32:31.981437
ELM,ok,254,2026-02-14T06:32:44.691664
EMBD,ok,1256,2026-02-14T06:32:57.579137
EMBX,ok,91,2026-02-14T06:33:10.503543
EMC,ok,691,2026-02-14T06:33:23.354331
EMCB,ok,1256,2026-02-14T06:33:36.454715
EMCS,ok,1256,2026-02-14T06:33:49.582636
EMDM,ok,740,2026-02-14T06:34:02.358564
EMDV,ok,1256,2026-02-14T06:35:15.152188
EMEQ,ok,362,2026-02-14T06:35:27.862532
EMES,ok,189,2026-02-14T06:35:40.586572
EMET,ok,1068,2026-02-14T06:35:53.558271
EMHC,ok,1221,2026-02-14T06:36:06.461775
EMIF,ok,1256,2026-02-14T06:36:19.258740
EMKT,ok,76,2026-02-14T06:36:31.989432
EMLP,ok,1256,2026-02-14T06:36:44.955719
EMM,ok,691,2026-02-14T06:36:57.684965
EMMF,ok,1256,2026-02-14T06:37:10.499494
EMNT,ok,1256,2026-02-14T06:37:23.524466
EMOP,ok,166,2026-02-14T06:37:36.303617
EMOT,ok,410,2026-02-14T06:37:49.042228
EMPB,ok,293,2026-02-14T06:38:01.763738
EMQQ,ok,1256,2026-02-14T06:38:14.682903
EMSF,ok,601,2026-02-14T06:38:27.432736
EMTY,ok,1256,2026-02-14T06:38:40.227036
EMXC,ok,1256,2026-02-14T06:38:53.126766
EMXF,ok,1256,2026-02-14T06:39:05.975731
ENDW,ok,213,2026-02-14T06:39:18.723295
ENFR,ok,1256,2026-02-14T06:39:31.584149
ENHU,ok,69,2026-02-14T06:39:44.292123
ENOR,ok,1256,2026-02-14T06:39:57.106326
ENPX,ok,105,2026-02-14T06:40:09.826510
EOCT,ok,1097,2026-02-14T06:40:22.608608
EOSU,ok,22,2026-02-14T06:40:35.358444
EPAI,ok,39,2026-02-14T06:40:48.067203
EPEM,ok,175,2026-02-14T06:41:00.822642
EPI,ok,1256,2026-02-14T06:41:13.778492
EPIN,ok,175,2026-02-14T06:41:26.541012
EPMB,ok,198,2026-02-14T06:41:39.309360
EPMV,ok,198,2026-02-14T06:41:52.026010
EPRF,ok,1255,2026-02-14T06:42:05.182262
EPS,ok,1256,2026-02-14T06:42:18.156904
EPSB,ok,198,2026-02-14T06:42:30.882116
EPSV,ok,198,2026-02-14T06:42:43.590879
EPV,ok,1256,2026-02-14T06:42:56.727616
EQAL,ok,1256,2026-02-14T06:43:09.713397
EQIN,ok,1256,2026-02-14T06:43:22.877436
EQL,ok,1256,2026-02-14T06:43:35.860310
EQLT,ok,361,2026-02-14T06:43:48.598886
EQRR,ok,1256,2026-02-14T06:44:01.428912
EQTY,ok,796,2026-02-14T06:44:14.163357
EQWL,ok,1256,2026-02-14T06:44:27.155094
ERET,ok,812,2026-02-14T06:44:39.897692
ERNZ,ok,449,2026-02-14T06:45:52.819529
ERTH,ok,1255,2026-02-14T06:46:05.990422
ERX,ok,1256,2026-02-14T06:46:19.006615
ERY,ok,1256,2026-02-14T06:46:32.200534
ESBG,ok,59,2026-02-14T06:46:44.915309
ESG,ok,1256,2026-02-14T06:46:57.884854
ESGG,ok,1256,2026-02-14T06:47:10.730283
ESIM,ok,40,2026-02-14T06:47:23.439077
ESIX,ok,1027,2026-02-14T06:47:36.417647
ESK,ok,98,2026-02-14T06:47:49.132319
ESLG,ok,95,2026-02-14T06:48:01.888077
ESLV,ok,95,2026-02-14T06:48:14.624202
ESML,ok,1256,2026-02-14T06:48:27.566042
ESMV,ok,1073,2026-02-14T06:48:40.312071
ESN,ok,330,2026-02-14T06:48:52.996993
ESSC,ok,95,2026-02-14T06:49:05.696964
ESUM,ok,289,2026-02-14T06:49:18.461777
ETCO,ok,113,2026-02-14T06:49:31.201427
ETEC,ok,722,2026-02-14T06:49:43.949325
ETFT,ok,51,2026-02-14T06:49:56.664093
ETH,ok,393,2026-02-14T06:50:09.757551
ETHA,ok,393,2026-02-14T06:50:22.462229
ETHD,ok,423,2026-02-14T06:50:35.391454
ETHE,ok,1256,2026-02-14T06:50:48.692027
ETHO,ok,1256,2026-02-14T06:51:01.873110
ETHT,ok,423,2026-02-14T06:51:14.813628
ETHU,ok,426,2026-02-14T06:51:27.927282
ETHV,ok,393,2026-02-14T06:51:40.651207
ETHW,ok,393,2026-02-14T06:51:53.462383
ETQ,ok,327,2026-02-14T06:52:06.398383
ETRL,ok,114,2026-02-14T06:52:19.157678
ETTY,ok,88,2026-02-14T06:52:31.890959
ETU,ok,327,2026-02-14T06:52:44.617120
EUAD,ok,329,2026-02-14T06:52:57.337896
EUDG,ok,1256,2026-02-14T06:53:10.243287
EUDV,ok,1256,2026-02-14T06:53:23.117331
EUFN,ok,1256,2026-02-14T06:53:36.064550
EUHY,ok,1256,2026-02-14T06:53:49.147740
EUIG,ok,68,2026-02-14T06:54:01.853442
EUM,ok,1256,2026-02-14T06:54:15.084845
EUO,ok,1256,2026-02-14T06:54:27.904801
EURL,ok,1256,2026-02-14T06:54:40.866639
EUSA,ok,1256,2026-02-14T06:54:53.860678
EUSB,ok,1256,2026-02-14T06:55:06.772383
EVHY,ok,582,2026-02-14T06:55:19.539933
EVIM,ok,582,2026-02-14T06:56:32.283428
EVLN,ok,506,2026-02-14T06:56:45.038271
EVLU,ok,361,2026-02-14T06:56:57.765699
EVMO,ok,135,2026-02-14T06:57:10.809134
EVMT,ok,954,2026-02-14T06:57:23.641067
EVNT,ok,1106,2026-02-14T06:57:36.401817
EVSB,ok,582,2026-02-14T06:57:49.206159
EVSD,ok,417,2026-02-14T06:58:02.382686
EVSM,ok,475,2026-02-14T06:58:15.261537
EVTR,ok,475,2026-02-14T06:58:28.311372
EVUS,ok,761,2026-02-14T06:58:41.052997
EVX,ok,1256,2026-02-14T06:58:54.000725
EVYM,ok,243,2026-02-14T06:59:06.755365
EWJV,ok,1256,2026-02-14T06:59:19.578425
EWUS,ok,1256,2026-02-14T06:59:32.390150
EWV,ok,1256,2026-02-14T06:59:45.505779
EXEQ,ok,1,2026-02-14T06:59:58.060634
EXI,ok,1256,2026-02-14T07:00:11.061427
EXUS,ok,166,2026-02-14T07:00:23.782558
EYEG,ok,543,2026-02-14T07:00:36.519795
EYLD,ok,1256,2026-02-14T07:00:49.349411
EZBC,ok,525,2026-02-14T07:01:02.055685
EZET,ok,393,2026-02-14T07:01:14.775793
EZJ,ok,1256,2026-02-14T07:01:27.604557
EZM,ok,1256,2026-02-14T07:01:40.603554
EZMO,ok,83,2026-02-14T07:01:53.511362
EZPZ,ok,248,2026-02-14T07:02:06.236197
EZRO,ok,83,2026-02-14T07:02:20.137515
FAAA,ok,2,2026-02-14T07:02:32.894328
FAAR,ok,1256,2026-02-14T07:02:45.687996
FAB,ok,1256,2026-02-14T07:02:58.686435
FAD,ok,1256,2026-02-14T07:03:11.673388
FAI,ok,307,2026-02-14T07:03:24.388559
FAPR,ok,1213,2026-02-14T07:03:37.185031
FARX,ok,287,2026-02-14T07:03:49.893648
FAS,ok,1256,2026-02-14T07:04:02.891928
FAUG,ok,1256,2026-02-14T07:04:15.727573
FAZ,ok,1256,2026-02-14T07:04:29.066801
FB,ok,161,2026-02-14T07:04:41.814409
FBCG,ok,1256,2026-02-14T07:04:54.738240
FBCV,ok,1256,2026-02-14T07:05:07.590695
FBDC,ok,159,2026-02-14T07:05:20.364243
FBL,ok,795,2026-02-14T07:05:33.143685
FBOT,ok,672,2026-02-14T07:05:45.882463
FBTC,ok,525,2026-02-14T07:05:58.628081
FBUF,ok,463,2026-02-14T07:07:11.383514
FBY,ok,640,2026-02-14T07:07:24.203797
FBYY,ok,80,2026-02-14T07:07:36.931772
FCA,ok,1256,2026-02-14T07:07:49.801371
FCAL,ok,1256,2026-02-14T07:08:02.752373
FCBD,ok,287,2026-02-14T07:08:15.490452
FCEF,ok,1256,2026-02-14T07:08:28.450062
FCFY,ok,621,2026-02-14T07:08:41.192233
FCG,ok,1256,2026-02-14T07:08:54.223272
FCLD,ok,1093,2026-02-14T07:09:07.016496
FCLO,ok,2,2026-02-14T07:09:19.833495
FCOR,ok,1256,2026-02-14T07:09:32.877407
FCPI,ok,1256,2026-02-14T07:09:45.779621
FCSH,ok,1043,2026-02-14T07:09:58.614689
FCTE,ok,407,2026-02-14T07:10:11.326971
FCTR,ok,1256,2026-02-14T07:10:24.255312
FCUS,ok,783,2026-02-14T07:10:36.982208
FCVT,ok,1256,2026-02-14T07:10:50.047050
FDAT,ok,708,2026-02-14T07:11:02.796507
FDCF,ok,672,2026-02-14T07:11:15.540723
FDD,ok,1256,2026-02-14T07:11:28.457609
FDEC,ok,1256,2026-02-14T07:11:41.253383
FDEM,ok,1256,2026-02-14T07:11:54.119194
FDEV,ok,1256,2026-02-14T07:12:06.984365
FDFF,ok,672,2026-02-14T07:12:19.734024
FDG,ok,1256,2026-02-14T07:12:32.875578
FDHY,ok,1256,2026-02-14T07:12:45.841820
FDIF,ok,667,2026-02-14T07:12:58.610742
FDIG,ok,958,2026-02-14T07:13:11.359739
FDIV,ok,603,2026-02-14T07:13:24.107826
FDL,ok,1256,2026-02-14T07:13:37.188369
FDLS,ok,872,2026-02-14T07:13:49.946209
FDM,ok,1256,2026-02-14T07:14:02.933414
FDND,ok,477,2026-02-14T07:14:15.707506
FDRR,ok,1256,2026-02-14T07:14:28.695634
FDRS,ok,32,2026-02-14T07:14:41.465517
FDRV,ok,1093,2026-02-14T07:14:54.234156
FDRX,ok,21,2026-02-14T07:15:06.975272
FDT,ok,1256,2026-02-14T07:15:19.936709
FDTS,ok,1256,2026-02-14T07:15:32.800018
FDTX,ok,672,2026-02-14T07:15:45.560691
FDV,ok,813,2026-02-14T07:15:58.340266
FEAC,ok,307,2026-02-14T07:16:11.053773
FEAT,ok,290,2026-02-14T07:16:23.788129
FEBM,ok,246,2026-02-14T07:16:36.504927
FEBP,ok,511,2026-02-14T07:17:49.228286
FEBT,ok,762,2026-02-14T07:18:02.150415
FEBU,ok,260,2026-02-14T07:18:14.876884
FEBW,ok,762,2026-02-14T07:18:27.837536
FEBZ,ok,1256,2026-02-14T07:18:40.950853
FEDM,ok,1105,2026-02-14T07:18:53.792276
FEGE,ok,287,2026-02-14T07:19:06.747039
FEIG,ok,1105,2026-02-14T07:19:19.622416
FELC,ok,560,2026-02-14T07:19:32.439913
FELG,ok,560,2026-02-14T07:19:45.226217
FELV,ok,560,2026-02-14T07:19:58.033488
FEM,ok,1256,2026-02-14T07:20:10.917888
FEMB,ok,1256,2026-02-14T07:20:24.116670
FEMD,ok,14,2026-02-14T07:20:36.879363
FEMR,ok,307,2026-02-14T07:20:49.616492
FEMS,ok,1256,2026-02-14T07:21:02.635300
FENI,ok,560,2026-02-14T07:21:15.459808
FEOE,ok,287,2026-02-14T07:21:28.393114
FEP,ok,1256,2026-02-14T07:21:41.403880
FEPI,ok,588,2026-02-14T07:21:54.171459
FESM,ok,560,2026-02-14T07:22:06.977166
FETH,ok,393,2026-02-14T07:22:19.710104
FEUS,ok,1105,2026-02-14T07:22:32.478982
FEUZ,ok,1256,2026-02-14T07:22:45.304966
FEX,ok,1256,2026-02-14T07:22:58.334250
FFDI,ok,307,2026-02-14T07:23:11.086434
FFEB,ok,1256,2026-02-14T07:23:23.921755
FFEM,ok,307,2026-02-14T07:23:36.675754
FFF,ok,39,2026-02-14T07:23:49.379739
FFGX,ok,307,2026-02-14T07:24:02.105037
FFIU,ok,1256,2026-02-14T07:24:15.032415
FFLC,ok,1256,2026-02-14T07:24:28.153121
FFLG,ok,1256,2026-02-14T07:24:51.258855
FFLS,ok,665,2026-02-14T07:25:04.031426
FFLV,ok,495,2026-02-14T07:25:16.800790
FFND,ok,1124,2026-02-14T07:25:29.592968
FFOG,ok,570,2026-02-14T07:25:42.329591
FFOX,ok,172,2026-02-14T07:25:55.054379
FFSM,ok,1256,2026-02-14T07:26:08.229475
FFTY,ok,1256,2026-02-14T07:26:21.344516
FFUT,ok,175,2026-02-14T07:26:34.084585
FGD,ok,1256,2026-02-14T07:26:46.978054
FGDL,ok,910,2026-02-14T07:27:00.072563
FGSI,ok,161,2026-02-14T07:27:12.799471
FGSM,ok,287,2026-02-14T07:27:25.536058
FHDG,ok,310,2026-02-14T07:28:38.253564
FHEQ,ok,463,2026-02-14T07:28:50.974295
FHYS,ok,1043,2026-02-14T07:29:03.975670
FIAT,ok,402,2026-02-14T07:29:16.906238
FIAX,ok,804,2026-02-14T07:29:29.707748
FICS,ok,1256,2026-02-14T07:29:42.580714
FID,ok,1256,2026-02-14T07:29:55.508682
FIDI,ok,1256,2026-02-14T07:30:08.426650
FIGB,ok,1244,2026-02-14T07:30:21.390491
FIGG,ok,85,2026-02-14T07:30:34.097542
FIIG,ok,636,2026-02-14T07:30:46.867170
FINT,ok,287,2026-02-14T07:30:59.582259
FISR,ok,1256,2026-02-14T07:31:12.546619
FIVA,ok,1256,2026-02-14T07:31:25.382715
FIVY,ok,290,2026-02-14T07:31:38.148878
FIW,ok,1256,2026-02-14T07:31:51.148880
FIXD,ok,1256,2026-02-14T07:32:04.224166
FIXP,ok,267,2026-02-14T07:32:16.961926
FIXT,ok,168,2026-02-14T07:32:30.083236
FJAN,ok,1256,2026-02-14T07:32:42.854894
FJP,ok,1256,2026-02-14T07:32:55.698702
FJUL,ok,1256,2026-02-14T07:33:08.460561
FJUN,ok,1256,2026-02-14T07:33:24.282315
FKU,ok,1256,2026-02-14T07:33:37.255463
FLAG,ok,209,2026-02-14T07:33:50.003053
FLAO,ok,471,2026-02-14T07:34:02.901450
FLAU,ok,1256,2026-02-14T07:34:15.695713
FLBL,ok,1256,2026-02-14T07:34:28.655978
FLBR,ok,1256,2026-02-14T07:34:41.621744
FLCA,ok,1256,2026-02-14T07:34:54.459274
FLCB,ok,1256,2026-02-14T07:35:07.428796
FLCC,ok,387,2026-02-14T07:35:20.197673
FLCE,ok,287,2026-02-14T07:35:32.948753
FLCG,ok,387,2026-02-14T07:35:45.724388
FLCH,ok,1256,2026-02-14T07:35:58.664412
FLCV,ok,387,2026-02-14T07:36:11.378600
FLDB,ok,495,2026-02-14T07:36:44.235329
FLDR,ok,1256,2026-02-14T07:36:57.201285
FLDZ,ok,1032,2026-02-14T07:37:10.673369
FLEE,ok,1256,2026-02-14T07:37:23.440212
FLEU,ok,1256,2026-02-14T07:37:36.596254
FLGB,ok,1256,2026-02-14T07:37:49.416083
FLGR,ok,1256,2026-02-14T07:38:02.229584
FLGV,ok,1256,2026-02-14T07:38:15.114412
FLHY,ok,1256,2026-02-14T07:38:28.063103
FLIA,ok,1256,2026-02-14T07:39:40.948500
FLIN,ok,1256,2026-02-14T07:40:03.966089
FLJH,ok,1256,2026-02-14T07:40:16.801679
FLJJ,ok,511,2026-02-14T07:40:29.742278
FLJP,ok,1256,2026-02-14T07:40:42.632956
FLKR,ok,1256,2026-02-14T07:40:55.507077
FLLA,ok,1256,2026-02-14T07:41:08.321913
FLMB,ok,1256,2026-02-14T07:41:21.434556
FLMI,ok,1256,2026-02-14T07:41:34.406185
FLMX,ok,1256,2026-02-14T07:41:47.218168
FLN,ok,1256,2026-02-14T07:42:05.811340
FLOW,ok,652,2026-02-14T07:42:18.568561
FLQL,ok,1256,2026-02-14T07:42:31.526057
FLQM,ok,1256,2026-02-14T07:42:44.462907
FLQS,ok,1256,2026-02-14T07:42:57.321957
FLRG,ok,1256,2026-02-14T07:43:10.130262
FLSA,ok,1256,2026-02-14T07:43:22.932421
FLSP,ok,1256,2026-02-14T07:43:35.754939
FLSW,ok,1256,2026-02-14T07:43:48.572459
FLTB,ok,1256,2026-02-14T07:44:01.580470
FLTW,ok,1256,2026-02-14T07:44:14.500912
FLUD,ok,1256,2026-02-14T07:44:27.409556
FLV,ok,1256,2026-02-14T07:44:40.507712
FLXN,ok,156,2026-02-14T07:44:53.252883
FLXR,ok,413,2026-02-14T07:45:06.134416
FLYD,ok,916,2026-02-14T07:45:19.223802
FLYT,ok,78,2026-02-14T07:45:32.069494
FLYU,ok,916,2026-02-14T07:45:44.813262
FMAG,ok,1256,2026-02-14T07:45:57.637853
FMAR,ok,1232,2026-02-14T07:46:10.438249
FMAY,ok,1256,2026-02-14T07:46:23.240825
FMB,ok,1256,2026-02-14T07:46:36.208202
FMCE,ok,315,2026-02-14T07:46:48.912938
FMCX,ok,956,2026-02-14T07:47:01.655704
FMDE,ok,560,2026-02-14T07:47:14.469108
FMED,ok,672,2026-02-14T07:47:27.208980
FMET,ok,958,2026-02-14T07:47:39.991479
FMF,ok,1256,2026-02-14T07:47:52.840326
FMHI,ok,1256,2026-02-14T07:48:05.815656
FMKT,ok,172,2026-02-14T07:48:18.530841
FMNY,ok,1194,2026-02-14T07:48:31.394443
FMQQ,ok,1100,2026-02-14T07:48:44.165338
FMTL,ok,69,2026-02-14T07:48:56.869907
FMTM,ok,228,2026-02-14T07:49:09.595400
FMUB,ok,216,2026-02-14T07:49:22.384111
FMUN,ok,216,2026-02-14T07:50:35.249583
FNDB,ok,1256,2026-02-14T07:50:48.225595
FNDF,ok,1256,2026-02-14T07:51:01.148162
FNDX,ok,1256,2026-02-14T07:51:14.242264
FNGG,ok,1098,2026-02-14T07:51:27.533290
FNGS,ok,1256,2026-02-14T07:51:40.456878
FNGU,ok,248,2026-02-14T07:51:53.228983
FNK,ok,1256,2026-02-14T07:52:06.239459
FNOV,ok,1256,2026-02-14T07:52:19.056200
FNX,ok,1256,2026-02-14T07:52:32.027349
FNY,ok,1256,2026-02-14T07:52:44.967437
FOCT,ok,1256,2026-02-14T07:52:57.760900
FOPC,ok,287,2026-02-14T07:53:10.469903
FORH,ok,1204,2026-02-14T07:53:23.564283
FOWF,ok,288,2026-02-14T07:53:36.471776
FOXY,ok,259,2026-02-14T07:53:49.186985
FPA,ok,1256,2026-02-14T07:54:02.035016
FPAG,ok,1040,2026-02-14T07:54:15.168949
FPAS,ok,321,2026-02-14T07:54:27.888559
FPEI,ok,1256,2026-02-14T07:54:40.859205
FPFD,ok,1170,2026-02-14T07:54:53.729955
FPRO,ok,1256,2026-02-14T07:55:06.526646
FPWR,ok,1256,2026-02-14T07:55:19.519376
FPX,ok,1256,2026-02-14T07:55:32.490759
FPXE,ok,1256,2026-02-14T07:55:45.259221
FPXI,ok,1256,2026-02-14T07:55:58.193164
FQAL,ok,1256,2026-02-14T07:56:11.172891
FRDD,ok,143,2026-02-14T07:56:24.107250
FRDM,ok,1256,2026-02-14T07:56:37.076011
FRDU,ok,143,2026-02-14T07:56:49.818918
FRGN,ok,50,2026-02-14T07:57:02.517681
FRI,ok,1256,2026-02-14T07:57:15.370372
FRIZ,ok,116,2026-02-14T07:57:28.077955
FRNW,ok,1093,2026-02-14T07:57:40.880360
FRTY,ok,1247,2026-02-14T07:57:53.668409
FRWD,ok,23,2026-02-14T07:58:06.418542
FSCC,ok,387,2026-02-14T07:58:19.142767
FSCS,ok,1256,2026-02-14T07:58:32.247877
FSEC,ok,1244,2026-02-14T07:58:45.134412
FSEP,ok,1256,2026-02-14T07:58:58.000161
FSGS,ok,1255,2026-02-14T07:59:11.121116
FSIG,ok,1063,2026-02-14T07:59:24.125622
FSMB,ok,1256,2026-02-14T07:59:37.115317
FSMD,ok,1256,2026-02-14T07:59:50.051097
FSML,ok,44,2026-02-14T08:00:02.758239
FSOL,ok,60,2026-02-14T08:01:15.461576
FSYD,ok,1001,2026-02-14T08:01:28.451488
FSZ,ok,1256,2026-02-14T08:01:41.391251
FTA,ok,1256,2026-02-14T08:01:54.387765
FTAG,ok,1256,2026-02-14T08:02:07.244008
FTBD,empty,0,2026-02-14T08:03:19.259407
FTBI,empty,0,2026-02-14T08:04:31.279820
FTC,empty,0,2026-02-14T08:05:43.289560
FTCA,empty,0,2026-02-14T08:06:55.294764
FTCB,empty,0,2026-02-14T08:08:07.325165
FTCE,empty,0,2026-02-14T08:09:19.350990
FTCS,empty,0,2026-02-14T08:10:31.369485
FTDS,empty,0,2026-02-14T08:11:43.379449
FTGC,empty,0,2026-02-14T08:12:55.400414
FTGS,empty,0,2026-02-14T08:14:07.427388
